system_id,name,latitude,longitude,elevation,tracking,azimuth,tilt,file_id,file_name,timezone,data_sampling_frequency,issue,number_days
5273,Sulphur Springs District Office,34.4079181,-118.4670982,1403.0,False,204.5,7.49,437,5273_ac_power_inv_5971.csv,Etc/GMT+8,15,clipping,1950
5291,Alta Loma Victoria Groves,34.1286731,-117.5660026,0.0,False,188.0,7.49,251,5291_ac_power_inv_4104.csv,Etc/GMT+7,15,"soiling, clipping",1959
5291,Alta Loma Victoria Groves,34.1286731,-117.5660026,0.0,False,188.0,7.49,252,5291_ac_power_inv_4105.csv,Etc/GMT+7,15,"soiling, clipping",1957
5291,Alta Loma Victoria Groves,34.1286731,-117.5660026,0.0,False,188.0,7.49,253,5291_ac_power_inv_4106.csv,Etc/GMT+7,15,"soiling, clipping",1959
5291,Alta Loma Victoria Groves,34.1286731,-117.5660026,0.0,False,188.0,7.49,254,5291_ac_power_inv_4107.csv,Etc/GMT+7,15,"soiling, clipping",1929
5291,Alta Loma Victoria Groves,34.1286731,-117.5660026,0.0,False,188.0,7.49,255,5291_ac_power_inv_4108.csv,Etc/GMT+7,15,"soiling, clipping",1959
5297,Baltimore City I,39.436888,-76.2161329,0.0,False,180.0,25.0,256,5297_ac_power_inv_4176.csv,Etc/GMT+4,15,clipping,1219
5297,Baltimore City I,39.436888,-76.2161329,0.0,False,180.0,25.0,257,5297_ac_power_inv_4177.csv,Etc/GMT+4,15,clipping,1211
5297,Baltimore City I,39.436888,-76.2161329,0.0,False,180.0,25.0,258,5297_ac_power_inv_4178.csv,Etc/GMT+4,15,clipping,1217
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,259,5308_ac_power_inv_4258.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,260,5308_ac_power_inv_4259.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,261,5308_ac_power_inv_4260.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,262,5308_ac_power_inv_4261.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,263,5308_ac_power_inv_4262.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,264,5308_ac_power_inv_4263.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,265,5308_ac_power_inv_4264.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,266,5308_ac_power_inv_4265.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,267,5308_ac_power_inv_4266.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,268,5308_ac_power_inv_4267.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,269,5308_ac_power_inv_4268.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,270,5308_ac_power_inv_4269.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,271,5308_ac_power_inv_4270.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,272,5308_ac_power_inv_4271.csv,Etc/GMT+4,15,clipping,1129
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,273,5308_ac_power_inv_4272.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,274,5308_ac_power_inv_4273.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,275,5308_ac_power_inv_4274.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,276,5308_ac_power_inv_4275.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,277,5308_ac_power_inv_4276.csv,Etc/GMT+4,15,clipping,1138
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,278,5308_ac_power_inv_4277.csv,Etc/GMT+4,15,clipping,1136
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,279,5308_ac_power_inv_4278.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,280,5308_ac_power_inv_4279.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,281,5308_ac_power_inv_4280.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,282,5308_ac_power_inv_4281.csv,Etc/GMT+4,15,clipping,1115
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,283,5308_ac_power_inv_4282.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,284,5308_ac_power_inv_4283.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,285,5308_ac_power_inv_4284.csv,Etc/GMT+4,15,clipping,1116
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,286,5308_ac_power_inv_4285.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,287,5308_ac_power_inv_4286.csv,Etc/GMT+4,15,clipping,1144
5308,Evergreen Academy Ave,32.51648,-82.936657,276.0,False,180.0,22.0,288,5308_ac_power_inv_4287.csv,Etc/GMT+4,15,clipping,1116
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,438,5318_ac_power_inv_6240.csv,Etc/GMT+5,15,clipping,2360
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,439,5318_ac_power_inv_6236.csv,Etc/GMT+5,15,clipping,2348
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,440,5318_ac_power_inv_6232.csv,Etc/GMT+5,15,clipping,2308
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,441,5318_ac_power_inv_6233.csv,Etc/GMT+5,15,clipping,2348
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,442,5318_ac_power_inv_6226.csv,Etc/GMT+5,15,clipping,2360
5318,URE Georgia Stephens Co. HS,34.553116,-83.29978,781.0,False,180.0,22.0,443,5318_ac_power_inv_6244.csv,Etc/GMT+5,15,clipping,2361
5324,Hawthorne - Hawthorne MS,33.9148276,-118.3504147,0.0,False,270.0,7.49,444,5324_ac_power_inv_4531.csv,Etc/GMT+8,15,clipping,1643
5324,Hawthorne - Hawthorne MS,33.9148276,-118.3504147,0.0,False,270.0,7.49,445,5324_ac_power_inv_4532.csv,Etc/GMT+8,15,clipping,1643
5324,Hawthorne - Hawthorne MS,33.9148276,-118.3504147,0.0,False,270.0,7.49,446,5324_ac_power_inv_4533.csv,Etc/GMT+8,15,clipping,1643
5324,Hawthorne - Hawthorne MS,33.9148276,-118.3504147,0.0,False,270.0,7.49,447,5324_ac_power_inv_4530.csv,Etc/GMT+8,15,clipping,1658
5328,Hawthorne - York ES,33.9263342,-118.3444883,0.0,False,270.0,7.49,289,5328_ac_power_inv_4559.csv,Etc/GMT+7,15,clipping,1658
5328,Hawthorne - York ES,33.9263342,-118.3444883,0.0,False,270.0,7.49,290,5328_ac_power_inv_4560.csv,Etc/GMT+7,15,clipping,1658
5328,Hawthorne - York ES,33.9263342,-118.3444883,0.0,False,270.0,7.49,291,5328_ac_power_inv_4561.csv,Etc/GMT+7,15,clipping,1658
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,292,5329_ac_power_inv_4562.csv,Etc/GMT+7,15,clipping,1672
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,293,5329_ac_power_inv_4563.csv,Etc/GMT+7,15,clipping,1662
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,294,5329_ac_power_inv_4564.csv,Etc/GMT+7,15,clipping,1664
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,295,5329_ac_power_inv_4565.csv,Etc/GMT+7,15,clipping,1663
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,296,5329_ac_power_inv_4566.csv,Etc/GMT+7,15,clipping,1671
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,0.0,False,90.0,7.49,297,5329_ac_power_inv_4567.csv,Etc/GMT+7,15,clipping,1672
5335,Mountain View - Creek View ES,34.0247557,-117.5681449,0.0,False,203.0,7.49,298,5335_ac_power_inv_4625.csv,Etc/GMT+7,15,clipping,1670
5335,Mountain View - Creek View ES,34.0247557,-117.5681449,0.0,False,203.0,7.49,299,5335_ac_power_inv_4626.csv,Etc/GMT+7,15,clipping,1670
5335,Mountain View - Creek View ES,34.0247557,-117.5681449,0.0,False,203.0,7.49,300,5335_ac_power_inv_4627.csv,Etc/GMT+7,15,clipping,1670
5335,Mountain View - Creek View ES,34.0247557,-117.5681449,0.0,False,203.0,7.49,301,5335_ac_power_inv_4628.csv,Etc/GMT+7,15,clipping,1670
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,302,5342_ac_power_inv_4684.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,303,5342_ac_power_inv_4685.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,304,5342_ac_power_inv_4686.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,305,5342_ac_power_inv_4687.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,306,5342_ac_power_inv_4688.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,307,5342_ac_power_inv_4689.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,308,5342_ac_power_inv_4690.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,309,5342_ac_power_inv_4691.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,310,5342_ac_power_inv_4692.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,311,5342_ac_power_inv_4693.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,312,5342_ac_power_inv_4694.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,313,5342_ac_power_inv_4695.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,314,5342_ac_power_inv_4696.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,315,5342_ac_power_inv_4697.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,316,5342_ac_power_inv_4698.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,317,5342_ac_power_inv_4699.csv,Etc/GMT+7,15,clipping,1539
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,318,5342_ac_power_inv_4700.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,319,5342_ac_power_inv_4701.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,320,5342_ac_power_inv_4702.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,321,5342_ac_power_inv_4703.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,322,5342_ac_power_inv_4704.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,323,5342_ac_power_inv_4705.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,324,5342_ac_power_inv_4706.csv,Etc/GMT+7,15,clipping,1728
5342,Claremont - Claremont HS,34.1129983,-117.7225368,0.0,False,200.0,7.49,325,5342_ac_power_inv_4707.csv,Etc/GMT+7,15,clipping,1728
5345,Claremont - El Roble IS,34.1000246,-117.7291222,0.0,False,270.0,7.49,450,5345_ac_power_inv_4727.csv,Etc/GMT+8,15,clipping,1758
5345,Claremont - El Roble IS,34.1000246,-117.7291222,0.0,False,270.0,7.49,451,5345_ac_power_inv_4724.csv,Etc/GMT+8,15,clipping,1758
5345,Claremont - El Roble IS,34.1000246,-117.7291222,0.0,False,270.0,7.49,452,5345_ac_power_inv_4722.csv,Etc/GMT+8,15,clipping,1730
5345,Claremont - El Roble IS,34.1000246,-117.7291222,0.0,False,270.0,7.49,453,5345_ac_power_inv_4726.csv,Etc/GMT+8,15,clipping,1758
5345,Claremont - El Roble IS,34.1000246,-117.7291222,0.0,False,270.0,7.49,454,5345_ac_power_inv_4721.csv,Etc/GMT+8,15,clipping,1758
5348,Claremont - San Antonio HS,34.0836998,-117.7153289,0.0,False,270.0,7.49,456,5348_ac_power_inv_4734.csv,Etc/GMT+8,15,clipping,1766
5348,Claremont - San Antonio HS,34.0836998,-117.7153289,0.0,False,270.0,7.49,457,5348_ac_power_inv_4735.csv,Etc/GMT+8,15,clipping,1767
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,326,5354_ac_power_inv_4791.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,327,5354_ac_power_inv_4792.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,328,5354_ac_power_inv_4793.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,329,5354_ac_power_inv_4794.csv,Etc/GMT+7,15,,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,330,5354_ac_power_inv_4795.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,331,5354_ac_power_inv_4796.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,332,5354_ac_power_inv_4797.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,333,5354_ac_power_inv_4798.csv,Etc/GMT+7,15,clipping,1714
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,334,5354_ac_power_inv_4799.csv,Etc/GMT+7,15,clipping,1718
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,335,5354_ac_power_inv_4800.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,336,5354_ac_power_inv_4801.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,337,5354_ac_power_inv_4802.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,338,5354_ac_power_inv_4803.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,339,5354_ac_power_inv_4804.csv,Etc/GMT+7,15,clipping,1730
5354,Glendora - Goddard MS,34.1481396,-117.8493741,0.0,False,195.0,7.49,340,5354_ac_power_inv_4805.csv,Etc/GMT+7,15,clipping,1730
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,458,5363_ac_power_inv_6395.csv,Etc/GMT+8,15,clipping,1777
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,459,5363_ac_power_inv_6389.csv,Etc/GMT+8,15,clipping,1777
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,460,5363_ac_power_inv_6386.csv,Etc/GMT+8,15,clipping,1777
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,461,5363_ac_power_inv_6394.csv,Etc/GMT+8,15,clipping,1777
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,462,5363_ac_power_inv_6387.csv,Etc/GMT+8,15,clipping,1777
5363,Etiwanda - Day Creek IS,34.1539468,-117.5363846,0.0,False,164.0,7.49,463,5363_ac_power_inv_6390.csv,Etc/GMT+8,15,clipping,1777
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,341,5372_ac_power_inv_4955.csv,Etc/GMT+7,15,clipping,1778
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,342,5372_ac_power_inv_4956.csv,Etc/GMT+7,15,clipping,1779
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,343,5372_ac_power_inv_4957.csv,Etc/GMT+7,15,clipping,1778
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,344,5372_ac_power_inv_4958.csv,Etc/GMT+7,15,clipping,1778
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,345,5372_ac_power_inv_4959.csv,Etc/GMT+7,15,clipping,1779
5372,Etiwanda - Long ES,34.1562874,-117.4859581,0.0,False,180.0,7.49,346,5372_ac_power_inv_4960.csv,Etc/GMT+7,15,clipping,1779
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,464,5375_ac_power_inv_6304.csv,Etc/GMT+5,15,clipping,1485
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,465,5375_ac_power_inv_6343.csv,Etc/GMT+5,15,clipping,1422
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,466,5375_ac_power_inv_6309.csv,Etc/GMT+5,15,clipping,1485
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,467,5375_ac_power_inv_6358.csv,Etc/GMT+5,15,clipping,1498
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,468,5375_ac_power_inv_6327.csv,Etc/GMT+5,15,clipping,1485
5375,URE Dixon,32.604618,-82.322656,288.0,False,180.0,20.0,469,5375_ac_power_inv_6308.csv,Etc/GMT+5,15,clipping,1485
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,347,5377_ac_power_inv_5055.csv,Etc/GMT+7,15,"shading, clipping",1676
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,348,5377_ac_power_inv_5056.csv,Etc/GMT+7,15,"shading, clipping",1676
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,349,5377_ac_power_inv_5057.csv,Etc/GMT+7,15,"shading, clipping",1677
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,350,5377_ac_power_inv_5058.csv,Etc/GMT+7,15,"shading, clipping",1658
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,351,5377_ac_power_inv_5059.csv,Etc/GMT+7,15,"shading, clipping",1676
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,352,5377_ac_power_inv_5060.csv,Etc/GMT+7,15,shading,1674
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,353,5377_ac_power_inv_5061.csv,Etc/GMT+7,15,"shading, clipping",1677
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,0.0,False,134.0,7.49,354,5377_ac_power_inv_5062.csv,Etc/GMT+7,15,"shading, clipping",1677
5379,Etiwanda - Windrows ES,34.1281703,-117.5299781,0.0,False,270.0,7.49,355,5379_ac_power_inv_5070.csv,Etc/GMT+7,15,clipping,1624
5379,Etiwanda - Windrows ES,34.1281703,-117.5299781,0.0,False,270.0,7.49,356,5379_ac_power_inv_5071.csv,Etc/GMT+7,15,clipping,1625
5379,Etiwanda - Windrows ES,34.1281703,-117.5299781,0.0,False,270.0,7.49,357,5379_ac_power_inv_5072.csv,Etc/GMT+7,15,clipping,1625
5458,TUSD III - Dietz ES,32.1997354,-110.8308625,2671.0,False,159.0,12.0,471,5458_ac_power_inv_6986.csv,Etc/GMT+7,15,,1261
5458,TUSD III - Dietz ES,32.1997354,-110.8308625,2671.0,False,159.0,12.0,472,5458_ac_power_inv_6985.csv,Etc/GMT+7,15,clipping,1257
5458,TUSD III - Dietz ES,32.1997354,-110.8308625,2671.0,False,159.0,12.0,473,5458_ac_power_inv_6984.csv,Etc/GMT+7,15,clipping,1261
